contr_id;paym_date;summ;rem
295;2023-03-07;67422,01;по факту
295;2023-01-08;45095,72;по факту
295;2023-01-09;139414,58;аванс
295;2023-01-10;54556,49;аванс
295;2023-02-08;21247,87;по факту
295;2023-02-09;112394,73;по факту
295;2023-02-09;69047,07;по факту
296;2023-01-06;51131,95;аванс
296;2023-01-07;116808,31;аванс
296;2023-02-07;1517,73;по факту
296;2023-03-07;91608,51;по факту
296;2023-01-08;116869,81;по факту
296;2023-01-09;105002,12;аванс
296;2023-01-10;102219,75;аванс
296;2023-02-08;111803,65;по факту
296;2023-02-09;69773,57;по факту
296;2023-02-09;82798,6;по факту
297;2023-01-06;108266,86;аванс
297;2023-01-07;51489,18;аванс
297;2023-02-07;67067,59;по факту
297;2023-03-07;62517,77;по факту
297;2023-01-08;52712,05;по факту
297;2023-01-09;6684,41;аванс
297;2023-01-10;84792,82;аванс
297;2023-02-08;91815,35;по факту
297;2023-02-09;17335,03;по факту
297;2023-02-09;20054,93;по факту
298;2023-01-06;139771,66;аванс
298;2023-01-07;108261,63;аванс
298;2023-02-07;57577,46;по факту
298;2023-03-07;28841,07;по факту
298;2023-01-08;50791,75;по факту
298;2023-01-09;37262,42;аванс
298;2023-01-10;75809,9;аванс
298;2023-02-08;142011,71;по факту
298;2023-02-09;144934,13;по факту
298;2023-02-09;142758,1;по факту
299;2023-01-06;99399,62;аванс
299;2023-01-07;131554,58;аванс
299;2023-02-07;24011,48;по факту
299;2023-03-07;144513,72;по факту
299;2023-01-08;137261,17;по факту
299;2023-01-09;55566,93;аванс
299;2023-01-10;84664,05;аванс
299;2023-02-08;81706,09;по факту
299;2023-02-09;72790,83;по факту
299;2023-02-09;61763,59;по факту
300;2023-01-06;92058,93;аванс
300;2023-01-07;21491,11;аванс
300;2023-02-07;114155,29;по факту
300;2023-03-07;7414,88;по факту
300;2023-01-08;134236,56;по факту
300;2023-01-09;107862,42;аванс
300;2023-01-10;6787,11;аванс
300;2023-02-08;22819,67;по факту
300;2023-02-09;126846,81;по факту
300;2023-02-09;34927,69;по факту
301;2023-01-06;119783,58;аванс
301;2023-01-07;144856,23;аванс
301;2023-02-07;94529,54;по факту
301;2023-03-07;77018,76;по факту
301;2023-01-08;34570,41;по факту
301;2023-01-09;123975,18;аванс
301;2023-01-10;106668,89;аванс
301;2023-02-08;128708,75;по факту
301;2023-02-09;55668,47;по факту
301;2023-02-09;108423,16;по факту
302;2023-01-06;108356,99;аванс
302;2023-01-07;10610,27;аванс
302;2023-02-07;72175,66;по факту
302;2023-03-07;110964,67;по факту
302;2023-01-08;134907,18;по факту
302;2023-01-09;72730,2;аванс
302;2023-01-10;7727,65;аванс
302;2023-02-08;18620,34;по факту
302;2023-02-09;16931,27;по факту
302;2023-02-09;76275,66;по факту
303;2023-01-06;94907,01;аванс
303;2023-01-07;103373,3;аванс
303;2023-02-07;13409,58;по факту
303;2023-03-07;147300,38;по факту
303;2023-01-08;30359,52;по факту
303;2023-01-09;57254,24;аванс
303;2023-01-10;53442,04;аванс
303;2023-02-08;72151,02;по факту
303;2023-02-09;73522,97;по факту
303;2023-02-09;24796,45;по факту
304;2023-01-06;73239,83;аванс
304;2023-01-07;93002,03;аванс
304;2023-02-07;7117,24;по факту
304;2023-03-07;125891,17;по факту
304;2023-01-08;88407,89;по факту
304;2023-01-09;20493,49;аванс
304;2023-01-10;117806,16;аванс
304;2023-02-08;87765,81;по факту
304;2023-02-09;96676,11;по факту
304;2023-02-09;28108,04;по факту
305;2023-01-06;146267,29;аванс
305;2023-01-07;107787,38;аванс
305;2023-02-07;74687,29;по факту
305;2023-03-07;81615,19;по факту
305;2023-01-08;148526,27;по факту
305;2023-01-09;65657,97;аванс
305;2023-01-10;96305,58;аванс
305;2023-02-08;57521,09;по факту
305;2023-02-09;128278,59;по факту
305;2023-02-09;8205,1;по факту
306;2023-01-06;59526,87;аванс
306;2023-01-07;14267,5;аванс
306;2023-02-07;74348,31;по факту
306;2023-03-07;46107,03;по факту
306;2023-01-08;113109,82;по факту
306;2023-01-09;27507,73;аванс
306;2023-01-10;135433,36;аванс
306;2023-02-08;134857,61;по факту
306;2023-02-09;123982,61;по факту
306;2023-02-09;141374,61;по факту
307;2023-01-06;80606,58;аванс
307;2023-01-07;75736,39;аванс
307;2023-02-07;73072,31;по факту
307;2023-03-07;98974,34;по факту
307;2023-01-08;118624,16;по факту
307;2023-01-09;91377,45;аванс
307;2023-01-10;67806,96;аванс
307;2023-02-08;26549,3;по факту
307;2023-02-09;44457,51;по факту
307;2023-02-09;146273,8;по факту
308;2023-01-06;149385,3;аванс
308;2023-01-07;40769,42;аванс
308;2023-02-07;51581,24;по факту
308;2023-03-07;25770,95;по факту
308;2023-01-08;40343,69;по факту
308;2023-01-09;95836,15;аванс
308;2023-01-10;15503,68;аванс
308;2023-02-08;121127,9;по факту
308;2023-02-09;34450,9;по факту
308;2023-02-09;146673,17;по факту
309;2023-01-06;127837,38;аванс
309;2023-01-07;11241,17;аванс
309;2023-02-07;136517,85;по факту
309;2023-03-07;54240,82;по факту
309;2023-01-08;107723,68;по факту
309;2023-01-09;124514,59;аванс
309;2023-01-10;18444,25;аванс
309;2023-02-08;14702,39;по факту
309;2023-02-09;141584,44;по факту
309;2023-02-09;120392,05;по факту
310;2023-01-06;67712,69;аванс
310;2023-01-07;15172,29;аванс
310;2023-02-07;123315,38;по факту
310;2023-03-07;66164,9;по факту
310;2023-01-08;99640,59;по факту
310;2023-01-09;114020,82;аванс
310;2023-01-10;50453,63;аванс
310;2023-02-08;47658,51;по факту
310;2023-02-09;140482,11;по факту
310;2023-02-09;114276,11;по факту
311;2023-01-06;80078,52;аванс
311;2023-01-07;21439,18;аванс
311;2023-02-07;36085,74;по факту
311;2023-03-07;81407,37;по факту
311;2023-01-08;4764,41;по факту
311;2023-01-09;41434,32;аванс
311;2023-01-10;21644,31;аванс
311;2023-02-08;105192,6;по факту
311;2023-02-09;1955,88;по факту
311;2023-02-09;113007,16;по факту
312;2023-01-06;103833,84;аванс
312;2023-01-07;124771,66;аванс
312;2023-02-07;144253,99;по факту
312;2023-03-07;26207,8;по факту
312;2023-01-08;12528,87;по факту
312;2023-01-09;94824,52;аванс
312;2023-01-10;7599,82;аванс
312;2023-02-08;88242,89;по факту
312;2023-02-09;89713,78;по факту
312;2023-02-09;15302,74;по факту
313;2023-01-06;9208,9;аванс
313;2023-01-07;50120,82;аванс
313;2023-02-07;131225,78;по факту
313;2023-03-07;49860,42;по факту
313;2023-01-08;28913,65;по факту
313;2023-01-09;82888,2;аванс
313;2023-01-10;118717,67;аванс
313;2023-02-08;5648,43;по факту
313;2023-02-09;120209,67;по факту
313;2023-02-09;69245,75;по факту
314;2023-01-06;787,93;аванс
314;2023-01-07;53882,15;аванс
314;2023-02-07;126499,22;по факту
314;2023-03-07;130436,29;по факту
314;2023-01-08;128382,45;по факту
314;2023-01-09;144646,93;аванс
314;2023-01-10;82796,88;аванс
314;2023-02-08;59239,92;по факту
314;2023-02-09;91633,25;по факту
314;2023-02-09;140705,86;по факту
315;2023-01-06;86693,48;аванс
315;2023-01-07;88105,05;аванс
315;2023-02-07;63574,22;по факту
315;2023-03-07;75491,12;по факту
315;2023-01-08;118103,19;по факту
315;2023-01-09;106031,87;аванс
315;2023-01-10;147111,56;аванс
315;2023-02-08;107769,86;по факту
315;2023-02-09;66547,62;по факту
315;2023-02-09;74948,37;по факту
316;2023-01-06;75484,87;аванс
316;2023-01-07;80285,57;аванс
316;2023-02-07;66179,11;по факту
316;2023-03-07;51381,4;по факту
316;2023-01-08;63336,88;по факту
316;2023-01-09;88132,09;аванс
316;2023-01-10;8057,37;аванс
316;2023-02-08;141584,31;по факту
316;2023-02-09;88726,85;по факту
316;2023-02-09;31525,02;по факту
317;2023-01-06;52113,72;аванс
317;2023-01-07;17646,74;аванс
317;2023-02-07;117485,34;по факту
317;2023-03-07;6923,33;по факту
317;2023-01-08;133633,81;по факту
317;2023-01-09;57095,65;аванс
317;2023-01-10;50802,34;аванс
317;2023-02-08;107222,67;по факту
317;2023-02-09;142359,26;по факту
317;2023-02-09;12575,37;по факту
318;2023-01-06;53879,54;аванс
318;2023-01-07;18173,32;аванс
318;2023-02-07;24754,04;по факту
318;2023-03-07;110319,87;по факту
318;2023-01-08;135152,27;по факту
318;2023-01-09;17732,72;аванс
318;2023-01-10;134634,31;аванс
318;2023-02-08;98653,45;по факту
318;2023-02-09;148339,83;по факту
318;2023-02-09;121909,76;по факту
319;2023-01-06;119836,12;аванс
319;2023-01-07;62046,86;аванс
319;2023-02-07;133460,39;по факту
319;2023-03-07;134374,47;по факту
319;2023-01-08;146897,63;по факту
319;2023-01-09;79375,72;аванс
319;2023-01-10;22749,07;аванс
319;2023-02-08;78165,86;по факту
319;2023-02-09;100511,87;по факту
319;2023-02-09;130781,81;по факту
320;2023-01-06;86737,24;аванс
320;2023-01-07;82822,41;аванс
320;2023-02-07;16622,98;по факту
320;2023-03-07;29014,95;по факту
320;2023-01-08;18494,15;по факту
320;2023-01-09;20626,5;аванс
320;2023-01-10;112380,49;аванс
320;2023-02-08;130630,81;по факту
320;2023-02-09;59721,79;по факту
320;2023-02-09;72762,34;по факту
321;2023-01-06;118693,93;аванс
321;2023-01-07;13328,72;аванс
321;2023-02-07;23476,62;по факту
321;2023-03-07;95104,07;по факту
321;2023-01-08;39270,6;по факту
321;2023-01-09;125681,23;аванс
321;2023-01-10;42446,6;аванс
321;2023-02-08;143734,73;по факту
321;2023-02-09;121753,12;по факту
321;2023-02-09;26301,51;по факту
322;2023-01-06;117344,93;аванс
322;2023-01-07;109407;аванс
322;2023-02-07;140951,78;по факту
322;2023-03-07;69499,31;по факту
322;2023-01-08;73637,71;по факту
322;2023-01-09;66780,16;аванс
322;2023-01-10;16657;аванс
322;2023-02-08;138449,04;по факту
322;2023-02-09;126709,84;по факту
322;2023-02-09;126820,83;по факту
323;2023-01-06;71099,23;аванс
323;2023-01-07;21433,34;аванс
323;2023-02-07;97588,45;по факту
323;2023-03-07;38962,44;по факту
323;2023-01-08;78536,37;по факту
323;2023-01-09;48678,7;аванс
323;2023-01-10;78442,62;аванс
323;2023-02-08;8907,71;по факту
323;2023-02-09;131758,19;по факту
323;2023-02-09;103915,43;по факту
324;2023-01-06;92152,23;аванс
324;2023-01-07;119,45;аванс
324;2023-02-07;71348,35;по факту
324;2023-03-07;19706,8;по факту
324;2023-01-08;1874,06;по факту
324;2023-01-09;114208,54;аванс
324;2023-01-10;63261,75;аванс
324;2023-02-08;93353,31;по факту
324;2023-02-09;74631,24;по факту
324;2023-02-09;131383,99;по факту
325;2023-01-06;91065,04;аванс
325;2023-01-07;139981,02;аванс
325;2023-02-07;126263,08;по факту
325;2023-03-07;20901,03;по факту
325;2023-01-08;57101,04;по факту
325;2023-01-09;4233,74;аванс
325;2023-01-10;119754,4;аванс
325;2023-02-08;123281,26;по факту
325;2023-02-09;95625,15;по факту
325;2023-02-09;112179,65;по факту
326;2023-01-06;21020,88;аванс
326;2023-01-07;132661,39;аванс
326;2023-02-07;2215,1;по факту
326;2023-03-07;143603,69;по факту
326;2023-01-08;22882,48;по факту
326;2023-01-09;49250,17;аванс
326;2023-01-10;102974,76;аванс
326;2023-02-08;22898,57;по факту
326;2023-02-09;122571,85;по факту
326;2023-02-09;58794,36;по факту
327;2023-01-06;5567,85;аванс
327;2023-01-07;116979,72;аванс
327;2023-02-07;118080,44;по факту
327;2023-03-07;145224,01;по факту
327;2023-01-08;9882,25;по факту
327;2023-01-09;124374,06;аванс
327;2023-01-10;137719,35;аванс
327;2023-02-08;28045,5;по факту
327;2023-02-09;74690,95;по факту
327;2023-02-09;65850,61;по факту
328;2023-01-06;37079,13;аванс
328;2023-01-07;103794,66;аванс
328;2023-02-07;68021,28;по факту
328;2023-03-07;54209,35;по факту
328;2023-01-08;70476,84;по факту
328;2023-01-09;2788,61;аванс
328;2023-01-10;23383,73;аванс
328;2023-02-08;100009,67;по факту
328;2023-02-09;52690,41;по факту
328;2023-02-09;86587,71;по факту
329;2023-01-06;88242,72;аванс
329;2023-01-07;102872,87;аванс
329;2023-02-07;33644;по факту
329;2023-03-07;145362,63;по факту
329;2023-01-08;23499,64;по факту
329;2023-01-09;103519,24;аванс
329;2023-01-10;44654,78;аванс
329;2023-02-08;72835,5;по факту
329;2023-02-09;29743,58;по факту
329;2023-02-09;78459,49;по факту
330;2023-01-06;138152,88;аванс
330;2023-01-07;43447,72;аванс
330;2023-02-07;147615,49;по факту
330;2023-03-07;77080,36;по факту
330;2023-01-08;94483,84;по факту
330;2023-01-09;85589,86;аванс
330;2023-01-10;106169,81;аванс
330;2023-02-08;6957,9;по факту
330;2023-02-09;16875,57;по факту
330;2023-02-09;21194,69;по факту
331;2023-01-06;54877,86;аванс
331;2023-01-07;16327,51;аванс
331;2023-02-07;1733,41;по факту
331;2023-03-07;100241,49;по факту
331;2023-01-08;100605,42;по факту
331;2023-01-09;91297,55;аванс
331;2023-01-10;127127,87;аванс
331;2023-02-08;47546,21;по факту
331;2023-02-09;117360,47;по факту
331;2023-02-09;17992,48;по факту
332;2023-01-06;111194,13;аванс
332;2023-01-07;5163,41;аванс
332;2023-02-07;27964;по факту
332;2023-03-07;9943,24;по факту
332;2023-01-08;87197,14;по факту
332;2023-01-09;5296,49;аванс
332;2023-01-10;75847,54;аванс
332;2023-02-08;25208,52;по факту
332;2023-02-09;84757,76;по факту
332;2023-02-09;114723,68;по факту
333;2023-01-06;35746,77;аванс
333;2023-01-07;60895,19;аванс
333;2023-02-07;9747,8;по факту
333;2023-03-07;78078,09;по факту
333;2023-01-08;69023,97;по факту
333;2023-01-09;5554,48;аванс
333;2023-01-10;92936,12;аванс
333;2023-02-08;15724,83;по факту
333;2023-02-09;99453,16;по факту
333;2023-02-09;47308,57;по факту
334;2023-01-06;117812,96;аванс
334;2023-01-07;26253,89;аванс
334;2023-02-07;110481,6;по факту
334;2023-03-07;149465,8;по факту
334;2023-01-08;35486,18;по факту
334;2023-01-09;88118,62;аванс
334;2023-01-10;71431,69;аванс
334;2023-02-08;85655,17;по факту
334;2023-02-09;31877,87;по факту
334;2023-02-09;136959,31;по факту
335;2023-01-06;69670,05;аванс
335;2023-01-07;40423,62;аванс
335;2023-02-07;29769,74;по факту
335;2023-03-07;134329,21;по факту
335;2023-01-08;144363,58;по факту
