contr_id;count_id;contr_date;summ;subject
509;334;2022-04-04;12496159;"Реконструкция девятиэтажного нежилого здания главного корпуса с двумя переходными мостами, дымососной и компрессорной ПП ""Курская ТЭЦ-1""(акт №6 от 30/12/2011) по договору №46.1.2709 от 25.05.2011"
510;138;2022-04-08;15868134;"Реконструкция девятиэтажного нежилого здания главного корпуса с двумя переходными мостами, дымососной и компрессорной ПП ""Курская ТЭЦ-1""(Ремонт наружных стен главного корпуса котельного цеха акт №8 от 30/12/2011) по договору №46.1.2709 от 25.05.2011"
511;113;2022-04-01;3946775;"Реконструкция девятиэтажного нежилого здания главного корпуса с двумя переходными мостами, дымососной и компрессорной ПП ""Курская ТЭЦ-1""(Замена остекления турбинного цеха акт №9 от 30/12/2011) по договору №46.1.2709 от 25.05.2011"
512;302;2022-04-02;16101094;Услуги по обеспечению доступа к торговой площадке
513;38;2022-04-03;4107184;Услуги по организации доставвки груза из г.СПб в г.Волгодонск
514;429;2022-04-04;15842262;Высотное обследование на высоте до 100 метров бетонной поверхности напорных водоводов гидроагрегатов ГА 3-4 Бурейской ГЭС по договору №227с/14 от 16.04.2014г.
515;424;2022-04-05;5748316;"Выполненные работы по договору №328/3 от 09.09.2013 Техническое перевооружение градирни В-2/1, ЦГФУ, ВиК, ООО ""Тобольск-Нефтехим"""
516;292;2022-04-06;21385850;Работы по изготовлению и монтажу металлических дверей
517;230;2022-01-02;12033662;Работы по подготовке материалов к ламинированию по договору №01/12-13 от 05.12.2013
518;259;2022-05-03;7234955;Работы по окраске металлоконструкций на подстанциях ВП МЭС по договору №45/13 от 29.04.2013
519;168;2022-04-04;2275251;Услуги а/м Маз 642208+МТМ 933014
520;92;2022-04-08;19954732;Услуги в области защиты государственной тайны по дог.№ОЗ-2754-2/3 от 28.01.2013
521;335;2022-04-01;8343734;"Абонентское обслуживание типовых конфигураций 1С:Предприятие Пакет ""Техно"" за май 2014г."
522;282;2022-04-02;24179173;Автотранспортные услуги с 01.07.2013 по 29.07.2013 Кран автомобильный КС-45717К-3 по дог.№12/06/92 от 12.06.13
523;256;2022-04-03;16665325;Автотранспортные услуги с 17.07.2013 по 18.07.2013 Кран автомобильный КС-65713-5 г/п 50 тонн по дог. №01/06/94 от 01.06.2013
524;29;2022-04-04;12594297;Участие в электронной процедуре (Запрос предложений) СОМ03041300023
525;111;2022-04-05;15777129;Утилизация (захоронение) твердых бытовых отходов
